"id","Precinct","County","Gender","Year","Percent","Number"
"PAL2083","2083","Palm Beach","Female",2001,0.742220371030271,6
"PAL2084","2084","Palm Beach","Female",2001,0.611579498043284,88
"PAL2086","2086","Palm Beach","Female",2001,0.873241802910343,69
"PAL2088","2088","Palm Beach","Female",2001,0.20604478311725,89
"PAL2092","2092","Palm Beach","Female",2001,0.767287770984694,79
"PAL2094","2094","Palm Beach","Female",2001,0.406624113675207,34
"PAL2096","2096","Palm Beach","Female",2001,0.320076563861221,5
"PAL2097","2097","Palm Beach","Female",2001,0.0319927877280861,100
"PAL2098","2098","Palm Beach","Female",2001,0.216096871299669,8
"PAL2100","2100","Palm Beach","Female",2001,0.773287552176043,73
"PAL2102","2102","Palm Beach","Female",2001,0.276769357500598,9
"PAL2104","2104","Palm Beach","Female",2001,0.185523972380906,73
"PAL2106","2106","Palm Beach","Female",2001,0.870909488061443,39
"PAL2108","2108","Palm Beach","Female",2001,0.33259508642368,28
"PAL2110","2110","Palm Beach","Female",2001,0.443902425933629,80
"PAL2112","2112","Palm Beach","Female",2001,0.304048270219937,53
"PAL2114","2114","Palm Beach","Female",2001,0.621531943324953,66
"PAL2115","2115","Palm Beach","Female",2001,0.464924554806203,99
"PAL2116","2116","Palm Beach","Female",2001,0.331349771935493,5
"PAL2120","2120","Palm Beach","Female",2001,0.801211429294199,22
"PAL2124","2124","Palm Beach","Female",2001,0.813215014757589,94
"PAL2125","2125","Palm Beach","Female",2001,0.849066336872056,59
"PAL2126","2126","Palm Beach","Female",2001,0.164420898770913,86
"PAL2130","2130","Palm Beach","Female",2001,0.0256664042826742,49
"PAL2132","2132","Palm Beach","Female",2001,0.535616387147456,41
"PAL2134","2134","Palm Beach","Female",2001,0.290592966834083,64
"PAL2136","2136","Palm Beach","Female",2001,0.116704329382628,57
"PAL2138","2138","Palm Beach","Female",2001,0.183402881026268,77
"PAL2140","2140","Palm Beach","Female",2001,0.153285212116316,25
"PAL2142","2142","Palm Beach","Female",2001,0.913578003179282,60
"PAL2144","2144","Palm Beach","Female",2001,0.443495050538331,16
"PAL2146","2146","Palm Beach","Female",2001,0.417338526807725,36
"PAL2150","2150","Palm Beach","Female",2001,0.204188507981598,92
"PAL2152","2152","Palm Beach","Female",2001,0.763503351481631,59
"PAL2154","2154","Palm Beach","Female",2001,0.195398565614596,11
"PAL2156","2156","Palm Beach","Female",2001,0.828286975156516,93
"PAL2158","2158","Palm Beach","Female",2001,0.488192067947239,81
"PAL2160","2160","Palm Beach","Female",2001,0.128946169745177,86
"PAL2162","2162","Palm Beach","Female",2001,0.71727404370904,33
"PAL2164","2164","Palm Beach","Female",2001,0.0166388147044927,52
"PAL2166","2166","Palm Beach","Female",2001,0.752218333305791,15
"PAL2168","2168","Palm Beach","Female",2001,0.947266322094947,57
"PAL2170","2170","Palm Beach","Female",2001,0.916443684138358,35
"PAL2172","2172","Palm Beach","Female",2001,0.203102370491251,30
"PAL2174","2174","Palm Beach","Female",2001,0.301499435212463,35
"PAL2182","2182","Palm Beach","Female",2001,0.309716946911067,10
"PAL2184","2184","Palm Beach","Female",2001,0.942905486095697,19
"PAL2186","2186","Palm Beach","Female",2001,0.588915768545121,5
"PAL2188","2188","Palm Beach","Female",2001,0.366680129896849,9
"PAL2190","2190","Palm Beach","Female",2001,0.944987100549042,12
"PAL2192","2192","Palm Beach","Female",2001,0.506949669448659,95
"PAL2194","2194","Palm Beach","Female",2001,0.404736437834799,32
"PAL2196","2196","Palm Beach","Female",2001,0.642159727169201,25
"PAL2198","2198","Palm Beach","Female",2001,0.0694912080653012,97
"PAL2200","2200","Palm Beach","Female",2001,0.0245719547383487,63
"PAL2202","2202","Palm Beach","Female",2001,0.362759176874533,92
"PAL2204","2204","Palm Beach","Female",2001,0.642814329825342,29
"PAL2206","2206","Palm Beach","Female",2001,0.966151854488999,58
"PAL2208","2208","Palm Beach","Female",2001,0.370380040956661,80
"PAL2210","2210","Palm Beach","Female",2001,0.208342664409429,37
"PAL2214","2214","Palm Beach","Female",2001,0.436849140562117,92
"PAL2216","2216","Palm Beach","Female",2001,0.97794311773032,43
"PAL2218","2218","Palm Beach","Female",2001,0.0821614505257457,75
"PAL3002","3002","Palm Beach","Female",2001,0.146578757790849,86
"PAL3004","3004","Palm Beach","Female",2001,0.863040873780847,16
"PAL3006","3006","Palm Beach","Female",2001,0.556874659610912,48
"PAL3008","3008","Palm Beach","Female",2001,0.989083041669801,50
"PAL3010","3010","Palm Beach","Female",2001,0.262762679252774,35
"PAL3012","3012","Palm Beach","Female",2001,0.997984176734462,75
"PAL3014","3014","Palm Beach","Female",2001,0.0603443637955934,46
"PAL3016","3016","Palm Beach","Female",2001,0.874084600014612,79
"PAL3018","3018","Palm Beach","Female",2001,0.978930659824982,5
"PAL3020","3020","Palm Beach","Female",2001,0.809062369167805,10
"PAL3022","3022","Palm Beach","Female",2001,0.90262900525704,99
"PAL3024","3024","Palm Beach","Female",2001,0.0709250974468887,92
"PAL3028","3028","Palm Beach","Female",2001,0.0989977705758065,51
"PAL3030","3030","Palm Beach","Female",2001,0.764806787716225,15
"PAL3032","3032","Palm Beach","Female",2001,0.423819727264345,43
"PAL3034","3034","Palm Beach","Female",2001,0.945719649316743,94
"PAL3036","3036","Palm Beach","Female",2001,0.414362344192341,12
"PAL3038","3038","Palm Beach","Female",2001,0.286538660759106,17
"PAL3040","3040","Palm Beach","Female",2001,0.220038538333029,63
"PAL3042","3042","Palm Beach","Female",2001,0.0746300055179745,28
"PAL3044","3044","Palm Beach","Female",2001,0.777838674141094,24
"PAL3048","3048","Palm Beach","Female",2001,0.933703462593257,72
"PAL3050","3050","Palm Beach","Female",2001,0.328324873698875,23
"PAL3052","3052","Palm Beach","Female",2001,0.129638629965484,49
"PAL3058","3058","Palm Beach","Female",2001,0.746064360020682,87
"PAL3060","3060","Palm Beach","Female",2001,0.696957483422011,58
"PAL3062","3062","Palm Beach","Female",2001,0.36386560741812,29
"PAL3064","3064","Palm Beach","Female",2001,0.182075260905549,62
"PAL3066","3066","Palm Beach","Female",2001,0.988287729676813,47
"PAL3068","3068","Palm Beach","Female",2001,0.585317397955805,51
"PAL3070","3070","Palm Beach","Female",2001,0.867136425338686,35
"PAL3072","3072","Palm Beach","Female",2001,0.122463794890791,78
"PAL3074","3074","Palm Beach","Female",2001,0.312151031335816,30
"PAL3075","3075","Palm Beach","Female",2001,0.447641039965674,66
"PAL3076","3076","Palm Beach","Female",2001,0.842129711527377,84
"PAL3078","3078","Palm Beach","Female",2001,0.826538713183254,24
"PAL3080","3080","Palm Beach","Female",2001,0.226703308988363,49
"PAL3082","3082","Palm Beach","Female",2001,0.390529009047896,32
"PAL3084","3084","Palm Beach","Female",2001,0.699015110032633,55
"PAL3086","3086","Palm Beach","Female",2001,0.52286006975919,6
"PAL3088","3088","Palm Beach","Female",2001,0.33573589543812,29
"PAL3090","3090","Palm Beach","Female",2001,0.977502248482779,13
"PAL3092","3092","Palm Beach","Female",2001,0.302532179979607,93
"PAL3094","3094","Palm Beach","Female",2001,0.309729838976637,79
"PAL3096","3096","Palm Beach","Female",2001,0.770126311806962,9
"PAL3098","3098","Palm Beach","Female",2001,0.0588407299946994,15
"PAL3100","3100","Palm Beach","Female",2001,0.410813858965412,49
"PAL3102","3102","Palm Beach","Female",2001,0.547629806911573,68
"PAL3104","3104","Palm Beach","Female",2001,0.155625201296061,55
"PAL3106","3106","Palm Beach","Female",2001,0.679520525736734,1
"PAL3108","3108","Palm Beach","Female",2001,0.953808372607455,82
"PAL3110","3110","Palm Beach","Female",2001,0.946106140501797,30
"PAL3112","3112","Palm Beach","Female",2001,0.0850004833191633,18
"PAL3114","3114","Palm Beach","Female",2001,0.0673215256538242,19
"PAL3116","3116","Palm Beach","Female",2001,0.490795430727303,77
"PAL3118","3118","Palm Beach","Female",2001,0.721236934419721,45
"PAL3120","3120","Palm Beach","Female",2001,0.272925331490114,6
"PAL3122","3122","Palm Beach","Female",2001,0.700961573980749,31
"PAL3124","3124","Palm Beach","Female",2001,0.178526457864791,44
"PAL3126","3126","Palm Beach","Female",2001,0.0643253547605127,57
"PAL3128","3128","Palm Beach","Female",2001,0.530412278370932,96
"PAL3130","3130","Palm Beach","Female",2001,0.577404829207808,89
"PAL3132","3132","Palm Beach","Female",2001,0.482497214339674,65
"PAL3133","3133","Palm Beach","Female",2001,0.546180287841707,13
"PAL3134","3134","Palm Beach","Female",2001,0.766707389382645,77
"PAL3136","3136","Palm Beach","Female",2001,0.924785316921771,20
"PAL3138","3138","Palm Beach","Female",2001,0.721194565761834,95
"PAL3140","3140","Palm Beach","Female",2001,0.0939285506028682,98
"PAL3142","3142","Palm Beach","Female",2001,0.647932168794796,17
"PAL3144","3144","Palm Beach","Female",2001,0.373147429898381,78
"PAL3146","3146","Palm Beach","Female",2001,0.646720145363361,14
"PAL3148","3148","Palm Beach","Female",2001,0.638216544641182,61
"PAL3150","3150","Palm Beach","Female",2001,0.580576810985804,17
"PAL3152","3152","Palm Beach","Female",2001,0.79976479918696,77
"PAL3154","3154","Palm Beach","Female",2001,0.27482031355612,82
"PAL3156","3156","Palm Beach","Female",2001,0.549253032309934,72
"PAL3158","3158","Palm Beach","Female",2001,0.552829212509096,91
"PAL3160","3160","Palm Beach","Female",2001,0.40110384626314,74
"PAL3162","3162","Palm Beach","Female",2001,0.610526993637905,10
"PAL3164","3164","Palm Beach","Female",2001,0.456334196496755,58
"PAL3166","3166","Palm Beach","Female",2001,0.516978793311864,85
"PAL3168","3168","Palm Beach","Female",2001,0.224743900354952,68
"PAL3170","3170","Palm Beach","Female",2001,0.101487055653706,89
"PAL3172","3172","Palm Beach","Female",2001,0.258179896743968,35
"PAL3174","3174","Palm Beach","Female",2001,0.890031731687486,71
"PAL3176","3176","Palm Beach","Female",2001,0.190300217363983,40
"PAL3182","3182","Palm Beach","Female",2001,0.291778373299167,34
"PAL3186","3186","Palm Beach","Female",2001,0.149891965324059,37
"PAL3187","3187","Palm Beach","Female",2001,0.026780414627865,72
"PAL3188","3188","Palm Beach","Female",2001,0.155457334360108,17
"PAL3190","3190","Palm Beach","Female",2001,0.432061484316364,48
"PAL3192","3192","Palm Beach","Female",2001,0.812820094637573,34
"PAL3194","3194","Palm Beach","Female",2001,0.167490298859775,43
"PAL3196","3196","Palm Beach","Female",2001,0.913984490558505,75
"PAL3198","3198","Palm Beach","Female",2001,0.0596557990647852,37
"PAL3200","3200","Palm Beach","Female",2001,0.511531846132129,37
"PAL3202","3202","Palm Beach","Female",2001,0.864883609116077,95
"PAL4002","4002","Palm Beach","Female",2001,0.202161550521851,96
"PAL4004","4004","Palm Beach","Female",2001,0.8862737971358,22
"PAL4006","4006","Palm Beach","Female",2001,0.480459097307175,53
"PAL4008","4008","Palm Beach","Female",2001,0.834826661972329,31
"PAL4010","4010","Palm Beach","Female",2001,0.191549811046571,84
"PAL4012","4012","Palm Beach","Female",2001,0.426000350154936,25
"PAL4014","4014","Palm Beach","Female",2001,0.385184976039454,5
"PAL4016","4016","Palm Beach","Female",2001,0.67266862327233,76
"PAL4018","4018","Palm Beach","Female",2001,0.680509956553578,12
"PAL4020","4020","Palm Beach","Female",2001,0.280838735867292,94
"PAL4022","4022","Palm Beach","Female",2001,0.454119274858385,18
"PAL4024","4024","Palm Beach","Female",2001,0.518931260798126,8
"PAL4026","4026","Palm Beach","Female",2001,0.73985504754819,53
"PAL4028","4028","Palm Beach","Female",2001,0.475891284877434,20
"PAL4030","4030","Palm Beach","Female",2001,0.830430693225935,14
"PAL4032","4032","Palm Beach","Female",2001,0.837713907938451,55
"PAL4034","4034","Palm Beach","Female",2001,0.339988065883517,63
"PAL4036","4036","Palm Beach","Female",2001,0.639659874606878,16
"PAL4038","4038","Palm Beach","Female",2001,0.289937635418028,67
"PAL4042","4042","Palm Beach","Female",2001,0.487548111239448,31
"PAL4044","4044","Palm Beach","Female",2001,0.180108505534008,36
"PAL4046","4046","Palm Beach","Female",2001,0.258767456980422,96
"PAL4048","4048","Palm Beach","Female",2001,0.26732131652534,80
"PAL4050","4050","Palm Beach","Female",2001,0.38117370638065,71
"PAL4052","4052","Palm Beach","Female",2001,0.458097999915481,4
"PAL4053","4053","Palm Beach","Female",2001,0.922486762050539,2
"PAL4054","4054","Palm Beach","Female",2001,0.0810859515331686,29
"PAL4058","4058","Palm Beach","Female",2001,0.850726224947721,66
"PAL4060","4060","Palm Beach","Female",2001,0.901718342909589,80
"PAL4062","4062","Palm Beach","Female",2001,0.103383495938033,65
"PAL4064","4064","Palm Beach","Female",2001,0.579976784996688,99
"PAL4070","4070","Palm Beach","Female",2001,0.756477817427367,56
"PAL4072","4072","Palm Beach","Female",2001,0.787605735007674,64
"PAL4074","4074","Palm Beach","Female",2001,0.394766763783991,19
"PAL4076","4076","Palm Beach","Female",2001,0.200347462669015,50
"PAL4078","4078","Palm Beach","Female",2001,0.71733620762825,21
"PAL4082","4082","Palm Beach","Female",2001,0.467236082069576,75
"PAL4084","4084","Palm Beach","Female",2001,0.947904638247564,36
"PAL4086","4086","Palm Beach","Female",2001,0.399783910717815,52
"PAL4088","4088","Palm Beach","Female",2001,0.723548366688192,40
"PAL4090","4090","Palm Beach","Female",2001,0.5475181825459,63
"PAL4092","4092","Palm Beach","Female",2001,0.504722739802673,77
"PAL4094","4094","Palm Beach","Female",2001,0.64487445098348,30
"PAL4096","4096","Palm Beach","Female",2001,0.669344584923238,47
"PAL4098","4098","Palm Beach","Female",2001,0.813552197767422,1
"PAL4100","4100","Palm Beach","Female",2001,0.837209251709282,8
"PAL4102","4102","Palm Beach","Female",2001,0.905409896746278,37
"PAL4104","4104","Palm Beach","Female",2001,0.943380047334358,98
"PAL4106","4106","Palm Beach","Female",2001,0.197672755457461,7
"PAL4108","4108","Palm Beach","Female",2001,0.291461094748229,42
"PAL4110","4110","Palm Beach","Female",2001,0.448678151005879,49
"PAL4112","4112","Palm Beach","Female",2001,0.59343327395618,69
"PAL4114","4114","Palm Beach","Female",2001,0.202044582227245,69
"PAL4116","4116","Palm Beach","Female",2001,0.214213961968198,55
"PAL4118","4118","Palm Beach","Female",2001,0.228996391408145,75
"PAL4120","4120","Palm Beach","Female",2001,0.519634629366919,30
"PAL4122","4122","Palm Beach","Female",2001,0.848823832347989,80
"PAL4124","4124","Palm Beach","Female",2001,0.16339915106073,64
"PAL4126","4126","Palm Beach","Female",2001,0.337758019100875,8
"PAL4128","4128","Palm Beach","Female",2001,0.471110983053222,45
"PAL4129","4129","Palm Beach","Female",2001,0.785445055225864,7
"PAL4130","4130","Palm Beach","Female",2001,0.346600940218195,86
"PAL4132","4132","Palm Beach","Female",2001,0.540591910947114,57
"PAL4134","4134","Palm Beach","Female",2001,0.297093933215365,49
"PAL4136","4136","Palm Beach","Female",2001,0.747471885522828,36
"PAL4138","4138","Palm Beach","Female",2001,0.533580496208742,93
"PAL4140","4140","Palm Beach","Female",2001,0.542957246536389,89
"PAL4142","4142","Palm Beach","Female",2001,0.957087562652305,91
"PAL4144","4144","Palm Beach","Female",2001,0.655212891288102,29
"PAL4146","4146","Palm Beach","Female",2001,0.307196351001039,15
"PAL4148","4148","Palm Beach","Female",2001,0.476901679532602,85
"PAL4150","4150","Palm Beach","Female",2001,0.0242087419610471,45
"PAL4152","4152","Palm Beach","Female",2001,0.54239546158351,51
"PAL4154","4154","Palm Beach","Female",2001,0.104336132761091,55
"PAL4156","4156","Palm Beach","Female",2001,0.151126322569326,58
"PAL4158","4158","Palm Beach","Female",2001,0.761339816031978,70
"PAL4160","4160","Palm Beach","Female",2001,0.645340659888461,95
"PAL4162","4162","Palm Beach","Female",2001,0.37285105115734,86
"PAL4164","4164","Palm Beach","Female",2001,0.278846479719505,21
"PAL4166","4166","Palm Beach","Female",2001,0.999306112527847,4
"PAL4168","4168","Palm Beach","Female",2001,0.133152987342328,56
"PAL4170","4170","Palm Beach","Female",2001,0.510463260347024,71
"PAL4172","4172","Palm Beach","Female",2001,0.432898532133549,2
"PAL4174","4174","Palm Beach","Female",2001,0.174402561038733,23
"PAL4176","4176","Palm Beach","Female",2001,0.317581209586933,29
"PAL4178","4178","Palm Beach","Female",2001,0.113384389784187,4
"PAL4180","4180","Palm Beach","Female",2001,0.290391310816631,65
"PAL4182","4182","Palm Beach","Female",2001,0.139429002767429,25
"PAL4184","4184","Palm Beach","Female",2001,0.204283133149147,66
"PAL4186","4186","Palm Beach","Female",2001,0.659422292141244,81
"PAL4188","4188","Palm Beach","Female",2001,0.533481255872175,21
"PAL4190","4190","Palm Beach","Female",2001,0.371726980432868,57
"PAL4192","4192","Palm Beach","Female",2001,0.814311550464481,3
"PAL4194","4194","Palm Beach","Female",2001,0.439586733933538,89
"PAL4196","4196","Palm Beach","Female",2001,0.255291063804179,23
"PAL4198","4198","Palm Beach","Female",2001,0.426741320639849,62
"PAL4200","4200","Palm Beach","Female",2001,0.0425037846434861,55
"PAL4202","4202","Palm Beach","Female",2001,0.404875188134611,46
"PAL4204","4204","Palm Beach","Female",2001,0.447489916114137,20
"PAL4206","4206","Palm Beach","Female",2001,0.545507636386901,33
"PAL4208","4208","Palm Beach","Female",2001,0.357335676206276,8
"PAL4210","4210","Palm Beach","Female",2001,0.190698849735782,30
"PAL4212","4212","Palm Beach","Female",2001,0.623898235149682,34
"PAL4214","4214","Palm Beach","Female",2001,0.276143188588321,62
"PAL4216","4216","Palm Beach","Female",2001,0.0324960688594729,52
"PAL4218","4218","Palm Beach","Female",2001,0.794114236952737,26
"PAL4220","4220","Palm Beach","Female",2001,0.545353680849075,90
"PAL4222","4222","Palm Beach","Female",2001,0.694838094525039,90
"PAL4224","4224","Palm Beach","Female",2001,0.568749218247831,31
"PAL4226","4226","Palm Beach","Female",2001,0.621158733265474,87
"PAL4228","4228","Palm Beach","Female",2001,0.414882107172161,3
"PAL4230","4230","Palm Beach","Female",2001,0.0105647237505764,7
"PAL5002","5002","Palm Beach","Female",2001,0.60351889510639,10
"PAL5003","5003","Palm Beach","Female",2001,0.418396615888923,17
"PAL5004","5004","Palm Beach","Female",2001,0.525565861491486,35
"PAL5006","5006","Palm Beach","Female",2001,0.283956457162276,89
"PAL5007","5007","Palm Beach","Female",2001,0.0270987215917557,40
"PAL5008","5008","Palm Beach","Female",2001,0.578608677722514,53
"PAL5009","5009","Palm Beach","Female",2001,0.75595491961576,78
"PAL5010","5010","Palm Beach","Female",2001,0.0778190321289003,31
"PAL5012","5012","Palm Beach","Female",2001,0.276499941013753,5
"PAL5014","5014","Palm Beach","Female",2001,0.81783057237044,50
"PAL5016","5016","Palm Beach","Female",2001,0.811005229596049,55
"PAL5018","5018","Palm Beach","Female",2001,0.88624569051899,36
"PAL5020","5020","Palm Beach","Female",2001,0.318693033186719,99
"PAL5022","5022","Palm Beach","Female",2001,0.776694510132074,94
"PAL5024","5024","Palm Beach","Female",2001,0.579395440639928,17
"PAL5026","5026","Palm Beach","Female",2001,0.525144474580884,61
"PAL5028","5028","Palm Beach","Female",2001,0.413633929332718,13
"PAL5030","5030","Palm Beach","Female",2001,0.156410994241014,80
"PAL5032","5032","Palm Beach","Female",2001,0.0341963300015777,90
"PAL5034","5034","Palm Beach","Female",2001,0.305487595265731,28
"PAL5036","5036","Palm Beach","Female",2001,0.486172249307856,26
"PAL5038","5038","Palm Beach","Female",2001,0.947435814887285,67
"PAL5040","5040","Palm Beach","Female",2001,0.708009166177362,71
"PAL5042","5042","Palm Beach","Female",2001,0.745043119648471,81
"PAL5044","5044","Palm Beach","Female",2001,0.237239422975108,89
"PAL5046","5046","Palm Beach","Female",2001,0.539073135936633,94
"PAL5048","5048","Palm Beach","Female",2001,0.64934030151926,84
"PAL5050","5050","Palm Beach","Female",2001,0.228279826231301,29
"PAL5052","5052","Palm Beach","Female",2001,0.49338553333655,17
"PAL5054","5054","Palm Beach","Female",2001,0.569785525090992,78
"PAL5055","5055","Palm Beach","Female",2001,0.196451442083344,89
"PAL5056","5056","Palm Beach","Female",2001,0.745624754345044,83
"PAL5058","5058","Palm Beach","Female",2001,0.23558142175898,96
"PAL5060","5060","Palm Beach","Female",2001,0.797251440351829,82
"PAL5062","5062","Palm Beach","Female",2001,0.331839755643159,71
"PAL5064","5064","Palm Beach","Female",2001,0.189704474294558,76
"PAL5066","5066","Palm Beach","Female",2001,0.377565847011283,23
"PAL5068","5068","Palm Beach","Female",2001,0.64459621720016,45
"PAL5070","5070","Palm Beach","Female",2001,0.532508255913854,22
"PAL5072","5072","Palm Beach","Female",2001,0.881963883293793,47
"PAL5074","5074","Palm Beach","Female",2001,0.632047868566588,10
"PAL5076","5076","Palm Beach","Female",2001,0.698543710866943,50
"PAL5078","5078","Palm Beach","Female",2001,0.0802271100692451,82
"PAL5080","5080","Palm Beach","Female",2001,0.439016322605312,25
"PAL5082","5082","Palm Beach","Female",2001,0.484834118746221,89
"PAL5084","5084","Palm Beach","Female",2001,0.663846412207931,90
"PAL5086","5086","Palm Beach","Female",2001,0.88861829508096,82
"PAL5088","5088","Palm Beach","Female",2001,0.282808441668749,12
"PAL5090","5090","Palm Beach","Female",2001,0.0662398727145046,75
"PAL5092","5092","Palm Beach","Female",2001,0.335215374594554,49
"PAL5094","5094","Palm Beach","Female",2001,0.935009961714968,3
"PAL5096","5096","Palm Beach","Female",2001,0.78701919130981,41
"PAL5098","5098","Palm Beach","Female",2001,0.455112317344174,13
"PAL5100","5100","Palm Beach","Female",2001,0.304214462637901,36
"PAL5102","5102","Palm Beach","Female",2001,0.723865364911035,67
"PAL5104","5104","Palm Beach","Female",2001,0.209475325653329,23
"PAL5106","5106","Palm Beach","Female",2001,0.492688540834934,71
"PAL5108","5108","Palm Beach","Female",2001,0.0236568758264184,7
"PAL5110","5110","Palm Beach","Female",2001,0.90056929201819,78
"PAL5111","5111","Palm Beach","Female",2001,0.41267975885421,73
"PAL5112","5112","Palm Beach","Female",2001,0.0919907577335835,52
"PAL5113","5113","Palm Beach","Female",2001,0.378209747606888,96
"PAL5114","5114","Palm Beach","Female",2001,0.170551938004792,87
"PAL5115","5115","Palm Beach","Female",2001,0.983099062461406,37
"PAL5116","5116","Palm Beach","Female",2001,0.898141033947468,38
"PAL5117","5117","Palm Beach","Female",2001,0.693750573089346,67
"PAL5118","5118","Palm Beach","Female",2001,0.51733924029395,82
"PAL5119","5119","Palm Beach","Female",2001,0.723043160745874,14
"PAL5120","5120","Palm Beach","Female",2001,0.591821976937354,82
"PAL5122","5122","Palm Beach","Female",2001,0.490464134374633,2
"PAL5124","5124","Palm Beach","Female",2001,0.458291482646018,95
"PAL5126","5126","Palm Beach","Female",2001,0.698068270459771,99
"PAL5128","5128","Palm Beach","Female",2001,0.757779103703797,68
"PAL5130","5130","Palm Beach","Female",2001,0.740027886116877,60
"PAL5132","5132","Palm Beach","Female",2001,0.600937088485807,3
"PAL5134","5134","Palm Beach","Female",2001,0.902301769936457,99
"PAL5136","5136","Palm Beach","Female",2001,0.0421888658311218,56
"PAL5138","5138","Palm Beach","Female",2001,0.727891884511337,44
"PAL5140","5140","Palm Beach","Female",2001,0.0304303902667016,21
"PAL5142","5142","Palm Beach","Female",2001,0.876439486863092,98
"PAL5144","5144","Palm Beach","Female",2001,0.537640211172402,57
"PAL5146","5146","Palm Beach","Female",2001,0.244149932637811,40
"PAL5148","5148","Palm Beach","Female",2001,0.222759898053482,93
"PAL5150","5150","Palm Beach","Female",2001,0.782200444722548,33
"PAL5152","5152","Palm Beach","Female",2001,0.14306796179153,67
"PAL5154","5154","Palm Beach","Female",2001,0.154091657605022,7
"PAL5156","5156","Palm Beach","Female",2001,0.722940057050437,12
"PAL5158","5158","Palm Beach","Female",2001,0.564015808980912,78
"PAL5160","5160","Palm Beach","Female",2001,0.467881012242287,86
"PAL5162","5162","Palm Beach","Female",2001,0.169464842416346,60
"PAL5164","5164","Palm Beach","Female",2001,0.322905129753053,13
"PAL5166","5166","Palm Beach","Female",2001,0.214966517873108,87
"PAL5168","5168","Palm Beach","Female",2001,0.729897398734465,71
"PAL5170","5170","Palm Beach","Female",2001,0.135937429498881,88
"PAL5172","5172","Palm Beach","Female",2001,0.354438893031329,92
"PAL5174","5174","Palm Beach","Female",2001,0.747306671692058,14
"PAL5176","5176","Palm Beach","Female",2001,0.778130121994764,65
"PAL5178","5178","Palm Beach","Female",2001,0.580390519695356,76
"PAL5180","5180","Palm Beach","Female",2001,0.126894084271044,51
"PAL5182","5182","Palm Beach","Female",2001,0.66922283382155,85
"PAL5184","5184","Palm Beach","Female",2001,0.114254307933152,64
"PAL5186","5186","Palm Beach","Female",2001,0.861287954030558,48
"PAL5188","5188","Palm Beach","Female",2001,0.0365347708575428,8
"PAL5190","5190","Palm Beach","Female",2001,0.874984305817634,90
"PAL5192","5192","Palm Beach","Female",2001,0.103105898480862,53
"PAL5194","5194","Palm Beach","Female",2001,0.840842943871394,83
"PAL6002","6002","Palm Beach","Female",2001,0.964166833087802,94
"PAL6004","6004","Palm Beach","Female",2001,0.830131186405197,20
"PAL6006","6006","Palm Beach","Female",2001,0.75388631853275,66
"PAL6008","6008","Palm Beach","Female",2001,0.592914945445955,56
"PAL6010","6010","Palm Beach","Female",2001,0.550909308949485,17
"PAL6012","6012","Palm Beach","Female",2001,0.500337284756824,12
"PAL6014","6014","Palm Beach","Female",2001,0.560911057516932,69
"PAL6016","6016","Palm Beach","Female",2001,0.78298880183138,17
"PAL6018","6018","Palm Beach","Female",2001,0.176740024937317,38
"PAL6020","6020","Palm Beach","Female",2001,0.269160049036145,85
"PAL6022","6022","Palm Beach","Female",2001,0.0829185249749571,65
"PAL6024","6024","Palm Beach","Female",2001,0.578840530011803,26
"PAL6026","6026","Palm Beach","Female",2001,0.720263389870524,59
"PAL6028","6028","Palm Beach","Female",2001,0.36936119874008,50
"PAL6029","6029","Palm Beach","Female",2001,0.428224308649078,90
"PAL6030","6030","Palm Beach","Female",2001,0.151274089235812,83
"PAL6032","6032","Palm Beach","Female",2001,0.945253326091915,15
"PAL6034","6034","Palm Beach","Female",2001,0.833241873653606,32
"PAL6036","6036","Palm Beach","Female",2001,0.0785845289938152,29
"PAL6040","6040","Palm Beach","Female",2001,0.965454479912296,98
"PAL6042","6042","Palm Beach","Female",2001,0.156958566280082,46
"PAL6044","6044","Palm Beach","Female",2001,0.945970200002193,56
"PAL6046","6046","Palm Beach","Female",2001,0.68316817143932,8
"PAL6050","6050","Palm Beach","Female",2001,0.586895435815677,42
"PAL6052","6052","Palm Beach","Female",2001,0.79171230411157,19
"PAL6058","6058","Palm Beach","Female",2001,0.61047527519986,90
"PAL6060","6060","Palm Beach","Female",2001,0.450287626124918,78
"PAL6062","6062","Palm Beach","Female",2001,0.130364778451622,22
"PAL6064","6064","Palm Beach","Female",2001,0.172302310820669,73
"PAL6066","6066","Palm Beach","Female",2001,0.762020393041894,44
"PAL6070","6070","Palm Beach","Female",2001,0.86550104781054,78
"PAL6072","6072","Palm Beach","Female",2001,0.721262726932764,8
"PAL6076","6076","Palm Beach","Female",2001,0.50604311353527,87
"PAL6078","6078","Palm Beach","Female",2001,0.935023806523532,68
"PAL6080","6080","Palm Beach","Female",2001,0.333504239330068,75
"PAL6082","6082","Palm Beach","Female",2001,0.246435926295817,19
"PAL6086","6086","Palm Beach","Female",2001,0.394118203315884,40
"PAL6088","6088","Palm Beach","Female",2001,0.890474207699299,14
"PAL6090","6090","Palm Beach","Female",2001,0.411100681871176,72
"PAL6092","6092","Palm Beach","Female",2001,0.487700112629682,11
"PAL6094","6094","Palm Beach","Female",2001,0.951297097839415,78
"PAL6098","6098","Palm Beach","Female",2001,0.134340041549876,18
"PAL6100","6100","Palm Beach","Female",2001,0.599149701651186,35
"PAL6102","6102","Palm Beach","Female",2001,0.412374559324235,48
